id,trip_duration
id2387202,1613.6211
id2589438,1184.9434
id2589438,1184.9434
id1897107,1489.1259
id0516542,1704.9467
id3157601,727.0236
id1208611,400.46814
id1149863,130.30031
id2721211,193.45248
id2663564,550.6311
id0944484,283.9046
id3653723,348.60132
id1740395,683.50964
id3978613,846.3777
id2682393,1193.8857
id1399889,1041.6472
id3880129,445.76413
id1740405,498.69092
id0291008,393.6763
id2073291,1114.1786
id0819977,332.78046
id1939020,1581.6638
id2625107,563.53687
id2091649,464.38907
id3367163,509.8105
id0442200,1569.5234
id0832254,431.9348
id1050094,1340.7445
id3898955,380.19196
id2682912,4053.5007
id2682912,4053.5007
id2093645,361.99347
id0500102,134.2021
id2658775,591.8919
id0611307,774.1489
id2218844,1264.4478
id3093495,1273.6821
id3249209,554.3183
id0673454,187.62112
id0673454,187.62112
id3045769,912.3073
id0812382,618.4766
id0882238,1265.6552
id0111738,1204.088
id3557427,239.1273
id0723756,659.6465
id3543344,517.86053
id0813890,903.9537
id2767511,759.1906
id3491386,649.25653
id1092817,1217.3912
id0635214,471.2326
id1400227,427.24307
id1400227,427.24307
id2225004,410.03256
id3611165,763.17426
id3881802,663.5184
id0315196,361.9708
id2334712,1321.0884
id1299279,456.23257
id0619690,1538.2928
id3949291,434.81134
id3138090,331.14227
id1335884,78.500694
id0216203,723.1314
id2128593,982.8874
id1286254,288.79623
id3580198,212.60532
id0241399,814.0912
id1340484,370.17944
id2792692,523.39075
id0336533,675.7368
id0515705,616.5943
id1593853,346.778
id0705015,365.5017
id3316016,1660.5923
id2843627,539.8574
id2391693,1417.0157
id2178001,891.98645
id1923921,251.45508
id1923921,251.45508
id2633645,1047.1385
id2668221,342.32202
id1389758,1919.762
id0930344,985.401
id2782981,214.68837
id3019009,330.4923
id3990883,259.78055
id2910370,427.29556
id2194866,1135.3085
id0390669,625.85443
id1819132,488.9767
id3375142,522.9701
id2828802,1511.028
id1547216,657.0125
id3947551,389.82962
id3511881,372.06207
id1045954,350.30682
id2460693,933.89484
id3272479,356.52463
id1087164,1112.8676
id1087164,1112.8676
id1140940,1020.22156
id1616437,384.33514
id3962965,336.29846
id1210382,1180.7626
id1003905,1165.507
id1247197,3766.788
id0211961,336.20694
id0504592,2924.309
id3632297,1714.1234
id1331094,727.42847
id1567012,1513.6316
id3847807,311.69547
id0516483,569.4315
id2812135,1050.832
id2405371,936.6794
id0145029,895.2545
id3498023,836.43115
id2781390,369.51578
id1273412,1028.607
id1545450,559.6449
id0514588,539.07886
id3266610,273.52194
id2582891,1658.145
id3166046,568.28644
id3880632,994.84406
id2335697,813.5954
id0154282,416.89856
id2154859,182.65543
id2546210,314.71664
id1228779,1038.8644
id2374375,1179.313
id2328324,503.23672
id3215524,205.26537
id0164033,512.3135
id1034229,369.23602
id3684724,466.11722
id1836714,319.4416
id0312584,321.5024
id2284564,798.35565
id0216963,898.8349
id0725931,884.04315
id2475495,628.6942
id2459540,205.47774
id1893698,584.84875
id0312217,907.7872
id1443522,340.35727
id3412520,976.2209
id1101729,673.004
id3675554,495.4389
id1369408,199.40096
id0156134,715.78754
id0047036,274.8462
id2237193,612.6455
id0848053,1192.3381
id2370574,567.7682
id3792851,337.78607
id1223665,277.13846
id2082625,1913.817
id1008897,331.66266
id1432729,687.13477
id1432729,687.13477
id3334560,1148.7834
id3545661,761.8385
id2518098,434.5876
id2217443,1134.6758
id0255751,744.7976
id2253693,359.07764
id1530471,817.5686
id0390929,732.67755
id2431617,575.8892
id0326501,664.2127
id2075134,474.0016
id2250990,500.86053
id2743608,1000.36096
id1404341,541.84924
id1404341,543.4331
id1663362,1783.6584
id3146243,733.9206
id3677272,292.8847
id2120970,676.1503
id0053940,1193.8579
id0068314,2255.7168
id0523353,282.05463
id3682176,972.84235
id3867675,734.22833
id2990398,506.53738
id0766152,246.95552
id3686204,589.2111
id3554501,554.2958
id1221040,734.44604
id1176179,1044.1635
id0334458,588.02576
id2575180,1313.9292
id2693896,434.9371
id2053058,2258.5337
id2629168,1173.6517
id1272536,902.7221
id1566652,246.75662
id3415117,44.8964
id3415117,42.19522
id0748713,515.7019
id0748713,517.2095
id0748713,517.2095
id1946802,901.14886
id2432367,472.17862
id0184111,612.73035
id0552382,840.8444
id0094738,1105.8121
id3124379,562.8344
id1272728,1093.4512
id2149330,758.5725
id3596602,533.8168
id1428664,1425.4283
id2059776,724.1822
id3351685,1851.6116
id2084580,419.2624
id1810610,808.88885
id1277993,803.97876
id1854448,1758.2316
id3553691,768.88135
id0953555,1756.9393
id0920179,293.64688
id0012283,156.86134
id2661912,1126.2958
id0729839,354.28372
id1498599,545.8624
id3064337,799.67706
id0750261,183.11937
id0750261,183.11937
id2882135,590.6284
id1878567,987.58685
id1672291,1049.8955
id0412555,520.4151
id3138795,741.99274
id1686797,411.58524
id3834339,746.11426
id3834339,746.11426
id3038411,2119.2786
id1646918,344.1904
id3099232,776.84924
id2731140,133.5866
id3764499,323.8092
id1609714,912.2258
id0307697,650.9044
id3085451,1527.8931
id3171850,392.29044
id0621244,2089.614
id1082269,185.21555
id0049904,998.3852
id2103758,1559.7146
id3286318,334.20782
id0873464,325.27988
id3761308,900.73553
id3534904,360.9666
id2979636,342.2793
id2682850,338.4664
id1910747,679.7066
id1139152,957.8938
id2957400,2382.3113
id3898721,245.36331
id2756959,256.42755
id0840126,1235.738
id2134097,693.08203
id3581889,2023.4857
id0923297,549.34454
id0723561,347.8701
id0660441,912.4832
id1232582,1001.9671
id1129309,2094.6614
id2229102,700.4517
id1901339,782.09296
id2940107,529.90436
id2707087,3652.3145
id1340204,681.54364
id1340204,681.54364
id0781239,312.57462
id1261257,607.04083
id3408714,143.4736
id0917628,202.99348
id2365679,1091.2666
id1409266,1022.9331
id3290825,2113.3572
id1936152,276.2678
id3894701,1467.9023
id3416946,253.16397
id1114753,434.8656
id2348627,776.71277
id0394567,765.7047
id0394567,765.7047
id1401085,1816.6038
id1340801,568.6794
id3913666,445.0019
id1102286,217.4554
id1558128,734.1021
id0184688,1096.5062
id1165504,1339.9265
id2803644,976.48883
id0917174,2719.314
id1086987,521.3912
id1086987,521.3912
id1374156,485.81113
id3811070,416.99063
id1911641,675.6726
id0456971,993.1517
id2913218,357.40045
id3542089,1520.2233
id3808359,694.9644
id0412747,812.83057
id0325818,338.5922
id0087210,433.57602
id3907361,574.916
id2358452,248.02121
id2948249,533.5234
id1275575,1857.1154
id0506966,692.20123
id1497599,928.2026
id0706491,992.4878
id1565940,748.2387
id3230010,296.45016
id0951865,128.17116
id0274162,883.6086
id2376300,219.08102
id3185448,607.26587
id2191936,1052.0309
id2753429,1846.903
id1164378,775.12463
id1029411,1209.4122
id1488233,554.8858
id3961155,282.26944
id3553017,1137.9617
id2448355,605.9543
id2316921,1202.6781
id2418515,571.7064
id0643117,790.9434
id1980555,273.43414
id1204783,383.63885
id2400942,1127.6759
id1504550,1100.5958
id0729840,1847.5507
id2063035,1125.7412
id3723561,1219.7692
id2062686,896.56024
id2126608,761.3705
id1265679,712.746
id2584793,2249.0872
id0906321,560.1421
id3966834,175.48349
id3932759,435.7827
id1527476,393.70886
id0791780,318.02478
id0262434,358.32516
id3344858,867.8288
id3026706,1210.1437
id0260060,848.5405
id3499203,373.77908
id3901164,257.27826
id3901164,257.27826
id3106868,1139.844
id3934672,696.89124
id2484962,359.55045
id3806847,1209.283
id0608789,254.0619
id1916819,1347.449
id3387937,178.75247
id3387937,178.75247
id2379943,1585.2383
id3135241,696.3919
id0799394,908.42267
id3555629,1495.7008
id3962166,2311.8733
id0602258,595.45264
id0412177,122.28813
id3276655,806.4503
id2018529,824.76086
id2249833,892.193
id2419164,535.097
id1504047,1605.2999
id1659140,329.75793
id1741175,1825.9482
id0555516,323.95187
id0222556,254.39975
id2059030,787.8977
id3605803,265.3275
id3924833,549.1299
id2857863,373.60526
id0149917,306.555
id3264359,720.8963
id3938689,803.2061
id1028490,189.97571
id1549029,1592.5807
id3900518,391.91797
id0520228,408.0615
id1608686,667.159
id3194992,2463.3042
id3636248,557.76733
id3673851,1250.7072
id0759009,262.7938
id0098102,913.93884
id3150303,640.1439
id3926739,338.4405
id0903867,4537.635
id3212922,261.34167
id3972174,1427.0182
id2115874,639.26373
id3361274,294.02255
id2699466,328.15298
id0250568,1380.5309
id1742386,459.38843
id3063479,1019.52057
id0558704,736.5462
id2220807,430.97983
id3948929,441.25684
id3948929,441.25684
id0359964,1015.31854
id3391707,274.22437
id0447443,414.0595
id3958707,774.9618
id2602543,819.60474
id3851901,842.697
id3012089,1580.2871
id3883311,1006.41077
id0213144,352.862
id1260435,706.06757
id0063567,296.00684
id0247284,307.41986
id1474842,744.28424
id3143514,2122.258
id0281061,427.89273
id0629197,523.0403
id0147099,899.4448
id1297260,762.97754
id1386584,723.40216
id0027456,553.713
id3810974,309.26974
id3057674,1732.933
id0063940,354.04697
id0435886,561.38446
id1142339,1370.7848
id3875829,1105.1473
id0180157,1239.1383
id3424540,1465.69
id1119416,270.69305
id2998749,1322.7562
id0051881,897.87427
id0058880,836.99
id3243471,700.2096
id3709961,529.39276
id3709961,529.39276
id3424410,206.07504
id3488367,2350.7896
id2350978,766.8975
id2070860,526.25385
id0131413,654.3159
id2980797,190.152
id1271585,986.6209
id0809702,1216.339
id2776051,315.941
id3425767,1095.2666
id0583933,293.74792
id2228249,173.24052
id1541507,596.3882
id1700928,339.07477
id3488521,1148.9003
id1217858,310.28098
id1217858,310.28098
id2892910,1009.83344
id0229558,800.6428
id0658074,670.55817
id0906688,460.23923
id3414747,469.9854
id0517371,432.48203
id2987637,800.65814
id1447795,1095.8862
id2937783,1722.784
id1426401,441.73688
id2816785,565.3968
id1799470,1121.6385
id2467208,533.54224
id1159607,437.6313
id0289383,518.3467
id2546881,1160.788
id2600995,453.9258
id2009418,600.8861
id3366025,533.47595
id3547905,439.9782
id2708773,1787.4418
id2243123,937.2407
id1610885,891.4999
id2960835,290.93588
id3419711,802.4671
id1238460,626.4953
id3904414,463.5873
id3583090,730.63666
id3148807,635.67554
id0062025,730.55676
id3582035,795.44885
id3706515,443.60367
id3153299,177.43997
id0363702,951.21594
id0866651,1578.6766
id3180505,815.26776
id2848917,1110.963
id3818634,139.57272
id2604544,471.37674
id3917752,1294.8759
id2883685,879.7272
id1463629,1317.2528
id1183265,832.09546
id1928933,1002.0326
id3197588,380.97037
id3536839,1336.4884
id1172294,530.5731
id2766812,534.7566
id2960936,541.2053
id1098273,1553.6788
id2185340,641.2758
id2283971,786.1774
id1665016,212.38145
id0601228,934.6298
id3957253,1899.6506
id0837525,531.07294
id1849689,929.4294
id3548400,1251.0164
id3795021,807.951
id1567522,144.9065
id3070457,2050.2976
id3035585,668.33374
id3882847,854.188
id1178016,1024.069
id0258393,722.8773
id0712719,1301.617
id1955846,1379.6952
id2077726,430.70248
id2899778,490.01797
id1866954,1040.6022
id2791302,147.51135
id2791302,147.51135
id3030631,1185.0089
id1946327,612.3035
id0532322,1817.0432
id3826507,584.1951
id0652861,415.52805
id1057341,1059.9078
id3729148,649.611
id2103904,1601.6222
id2165670,1362.734
id1464901,581.4155
id3477897,520.1313
id2231845,887.4762
id2442946,910.4209
id3660311,2149.4724
id0120983,219.65948
id3428255,1219.4921
id1187380,344.1259
id3024603,1571.2723
id3271816,1906.8575
id2442283,1314.6775
id2170074,325.0248
id2170074,325.0248
id3393674,336.42087
id1151716,808.4017
id0306804,448.12308
id1257340,1507.6107
id1257340,1507.6107
id3833876,1739.4115
id1048787,520.80334
id2247048,676.0561
id2382610,280.447
id1846131,420.6502
id1943750,346.9545
id0191793,359.1767
id1700000,1878.5548
id1933136,388.39355
id1892925,788.5032
id3347560,1316.1827
id0065154,298.44778
id0188619,365.3144
id0550925,1725.8676
id2863947,1052.6843
id1780264,359.24695
id1949360,449.15393
id1949360,449.15393
id3946680,513.28906
id2704581,1214.1282
id0769717,231.65671
id0704868,797.4136
id2611873,1708.6201
id3467325,1955.0137
id2667321,716.2816
id1411288,429.66888
id0473157,67.86074
id1245196,1026.5991
id2155737,309.8606
id0823185,2150.614
id3340109,784.9926
id0170431,677.11096
id2851557,657.0081
id1285106,2217.8352
id2419084,1618.3252
id2449540,616.5778
id2449540,616.5778
id3910525,684.792
id3405449,418.19864
id3405449,418.19864
id3120509,702.0111
id3120509,702.0111
id0744032,3029.4087
id3226180,979.75653
id3226180,979.75653
id2960889,1855.2008
id3826937,169.73666
id2351725,923.8357
id3440448,166.58377
id1742982,452.7466
id1867531,320.05307
id0166938,20.376091
id2178135,1147.4897
id3365471,1020.6614
id1693737,5075.611
id1310726,313.15186
id0132390,925.2347
id0337317,353.4767
id1931145,225.16183
id0237811,459.10773
id0127301,636.6195
id1018025,525.68066
id1935237,722.03796
id1361573,626.39
id1756380,1065.948
id2152083,300.58823
id1174403,1139.8925
id3047698,977.5582
id2870923,528.5838
id1780491,207.63846
id0829362,1495.9799
id3417109,633.74097
id0077502,498.65564
id3679353,523.72015
id2037927,682.46045
id2403795,447.06082
id1979110,1148.9403
id2113566,862.384
id1089026,205.78297
id1972466,277.16165
id0044944,198.78403
id0155462,241.0807
id1206635,1096.0986
id0995787,798.6709
id2640651,1223.3502
id3670688,990.82776
id2555691,579.33386
id3119892,906.4422
id1031837,389.407
id1799421,142.3934
id0540829,850.1754
id1348487,318.58844
id2379503,1245.6102
id3304083,397.68573
id0224631,451.2997
id1655337,31.788723
id2248036,1073.674
id0549912,451.05264
id3129563,1121.9341
id2129511,2886.0498
id1615535,1920.1458
id3503231,2586.0833
id3503231,2586.0833
id3090125,342.12186
id1600313,908.6204
id1683245,866.1182
id0665428,557.40247
id2067675,463.98248
id2481058,1077.9248
id1328473,298.03186
id3391578,569.8165
id1341298,1192.7349
id2628378,828.5108
id3803734,541.41864
id1345434,339.85693
id1066035,80.63219
id0379847,410.58704
id1458648,996.7329
id2325742,1358.6538
id1836461,258.88318
id1782248,694.37994
id2450071,415.479
id0443298,182.32645
id0179585,1152.3082
id3492894,782.233
id3679675,1288.4027
id2049242,634.5296
id1229706,243.0472
id0799781,200.58469
id2368849,2527.5833
id2559474,543.75385
id1058216,332.30222
id0101986,1201.8634
id1001692,1185.7427
id2182532,1285.534
id0971345,1067.1733
id3510124,368.2628
id1151336,290.07852
id2097259,1798.7281
id0224120,783.09546
id3015760,308.10858
id1451570,614.7045
id0906451,191.81738
id2258806,434.66675
id2540844,473.8535
id2968490,1178.2493
id0254465,310.148
id2965956,455.29254
id1747071,384.04385
id3037728,1138.3098
id1191306,778.9139
id1191306,778.9139
id0949599,179.82484
id3804967,964.48364
id1307560,1456.6241
id3694127,268.3382
id1473626,2464.8828
id3701749,854.76685
id0315823,877.40826
id1353412,408.77875
id2206690,448.46136
id0115870,1538.77
id3335377,1390.9966
id1946270,1663.7146
id2574230,488.35797
id1426008,757.256
id0022971,469.39737
id3019385,755.4348
id3237776,926.1688
id3789731,4073.0203
id2293422,489.735
id1054935,159.46141
id3907166,884.57764
id3348752,444.2482
id3778748,1017.1287
id1228416,664.662
id1228416,664.662
id0428788,1550.2562
id1516382,770.075
id0326072,2635.3196
id2139637,446.85083
id1613967,1564.9088
id3156146,1091.275
id0920563,201.30112
id0559786,2265.4236
id0081013,435.37073
id1566868,852.6272
id3830745,1632.1912
id3545470,1380.8524
id2199876,545.1711
id0246283,353.9449
id0900775,525.2519
id0311335,455.5535
id3612416,926.34924
id1898764,974.01465
id2607643,519.3106
id3344740,268.43015
id2664043,200.78616
id1953160,1636.0326
id0935405,1251.2338
id0935405,1251.2338
id2249990,1327.9462
id0338215,3319.5806
id0120036,251.00838
id3167605,1582.8264
id0642985,303.12192
id0417276,842.3004
id0191694,1161.4745
id3809331,1040.062
id1462302,1061.8796
id2137223,1263.5587
id0486528,33.03491
id3215274,489.4627
id1674727,806.0019
id2033691,180.49518
id2808336,2602.4097
id1372516,1259.9513
id0938146,656.56055
id3472005,303.17007
id3870733,554.7318
id1289749,784.0367
id1289749,784.0367
id2253825,1796.0012
id2270597,182.82137
id0467775,566.75073
id1606157,264.43448
id2564691,644.7342
id3168135,499.80606
id1795984,872.80164
id2199503,262.90778
id2262177,746.5625
id3744060,221.18303
id1981896,789.50824
id2667803,360.4785
id2694344,322.8465
id3957685,857.3333
id3957685,857.3333
id3944056,2825.849
id3944056,2825.849
id3953448,1090.8745
id2765749,330.19638
id2048097,276.8993
id3670185,1443.588
id0405036,114.76437
id1714866,706.6646
id2634504,3941.0046
id3659756,1317.4672
id0672846,2224.0195
id3761606,473.02322
id3679452,622.038
id2229211,1233.2631
id3669315,622.28644
id1173636,338.1902
id2729723,99.460686
id2729723,99.460686
id0961280,282.7549
id1562499,770.27356
id0838742,490.14865
id3840982,528.70776
id2101956,1424.24
id2469284,990.5535
id2956452,632.7264
id2956452,632.7264
id3109019,1690.793
id2592863,244.78859
id1544253,1351.7994
id3968839,1069.3163
id1880189,278.9866
id3211422,808.8854
id3410450,678.2294
id2016660,354.26154
id1216782,333.55917
id1134044,812.4546
id1134044,812.4546
id2818583,759.6907
id2260329,222.29536
id0054737,923.55347
id0855473,372.21954
id0185081,150.6271
id3092496,426.01288
id2225337,1017.38416
id3795011,167.43216
id1954584,569.98395
id0545251,1598.7018
id3228998,235.9507
id1905311,409.58243
id3130144,1023.4791
id3142264,778.67664
id0407253,1896.8876
id2579697,2853.6965
id3998720,498.55417
id3486187,619.982
id1498198,665.04205
id2983353,463.80182
id0409902,751.8084
id1370596,131.42789
id3015502,567.69794
id1533421,978.9128
id0584570,247.03783
id3977969,488.01413
id2613760,298.0327
id2849970,380.17215
id1470811,333.1002
id2272408,480.67563
id2752677,204.03383
id3068415,1102.6658
id0816571,1382.5917
id2019234,1077.6481
id0831525,631.4259
id1663855,554.69336
id1663855,554.69336
id2998346,395.81662
id1765354,266.60278
id3770562,496.65118
id1430712,258.156
id3469451,473.84555
id2816268,666.6179
id2618072,334.91776
id3864392,551.04504
id3193506,481.15106
id0704831,768.5063
id0183138,258.97415
id3397274,255.24951
id2446974,530.95776
id0616077,601.3142
id3822893,243.02928
id1932941,859.68414
id2380601,763.1881
id1641799,526.8893
id1678344,244.88237
id1678344,244.88237
id2651539,555.5183
id2362118,280.2121
id1971867,1061.8872
id1971867,1061.8872
id1969163,434.82797
id3464112,548.80994
id1698700,483.07068
id1698700,483.07068
id1103311,1683.5537
id1493559,243.33061
id0807418,1035.3646
id3007088,226.32942
id2467946,1956.178
id0929636,937.2309
id3482648,855.9686
id2123264,3031.2532
id0672735,1056.1725
id3535161,397.2907
id3535161,397.2907
id3715183,621.3141
id0762689,1299.327
id3241567,399.6523
id2679830,300.5169
id2434502,659.97327
id0716723,696.77014
id3788877,366.89072
id1254183,758.11554
id1827920,571.9714
